1.5976270078546495,1.930378732744839,1.7055267521432877,1.5897663659937937,1.3473095986778094,1.7917882261333122,1.375174422525385
2.2835460015641598,2.4273255210020586,1.2668830376515554,2.083450076165329,1.557789839505809,1.6360891221878646,2.351193276585322
0.6420721163957739,0.6742585994030814,0.5404367948806514,2.165239691095876,2.0563135018997007,2.2400242964936385,2.457236684465528
2.098317128433447,1.4229587245058637,2.061058352572911,0.7365488517378664,1.7798420426550476,0.7867065748180928,2.389337834099168
1.5436966435001434,1.3293238799810472,1.029111224209254,2.048467378868433,1.412300664433097,1.636867897737297,0.5375796008727103
1.7352709941517541,1.7241914454448428,1.7338679937495138,2.3874961570292483,1.8636405982069668,1.219015801147572,1.374063907598683
1.8952623918545297,0.6204509432585397,1.8335334308913354,1.8412757392363188,0.9207651221476818,0.7578525953097066,1.1308567018483677
1.2274215418852452,1.6403935408357593,1.3772030269246407,2.4767476761184524,0.7040896214960561,0.9177535121896694,0.8226190357699925
1.8062166509307969,1.0065832050795642,1.4326215457126126,0.9888511840032055,0.8179391672910394,0.7207502823286103,1.8126591789305468
0.7763659026972276,0.893164723360107,1.2374503413219282,2.14198645969587,0.6942025515861225,2.175889814997608,0.6921968157879261
